Rule_ID,Category,Business_Rule_Plain_English,Primary_IRS_Authority,source_file
BR3-0699,"AUDIT, NOTICES & RECORD RETENTION",Do not discard supporting documents until limitation periods expire.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0700,ALIMONY & SEPARATION PAYMENTS,Require execution date of divorce or separation instrument.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0701,CASUALTY / THEFT / DISASTER LOSSES,"Compute casualty loss as the lesser of adjusted basis or decrease in FMV, reduced by insurance reimbursements.","Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0702,FILING STATUS EDGE CASES,Treat a taxpayer as unmarried for Head of Household purposes if the spouse did not live in the home for the last 6 months and other requirements are met (abandoned spouse rule).,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0703,HEALTH COVERAGE & 1095 SERIES,Collect Form 1095-A/B/C information for health coverage validation.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0704,CASUALTY / THEFT / DISASTER LOSSES,Allow casualty and theft losses only when attributable to federally declared disasters unless otherwise permitted.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0705,"AUDIT, NOTICES & RECORD RETENTION",Maintain immutable logs of filed returns and amendments.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0706,K-1 / TRUST / ESTATE INCOME,Carry forward suspended losses when disallowed.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0707,HEALTH COVERAGE & 1095 SERIES,"Do not assess individual shared responsibility payment (post-2018 law), but retain coverage data for credits.","Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0708,FOREIGN ASSETS & DISCLOSURES,Flag FATCA Form 8938 requirement when specified foreign assets exceed filing thresholds based on filing status and residency.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0709,HEALTH COVERAGE & 1095 SERIES,Validate coverage months for PTC eligibility.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0710,DEPENDENTS: QC / QR / TIEBREAKER,Apply the Qualifying Relative tests only if the individual is not a qualifying child of any taxpayer.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0711,VIRTUAL CURRENCY & DIGITAL ASSETS,Compute gain or loss based on FMV at disposition and adjusted basis.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0712,NET INVESTMENT INCOME TAX (NIIT),Compute net investment income separately from taxable income.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0713,HEALTH COVERAGE & 1095 SERIES,Store health coverage documents for audit defense.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0714,ALIMONY & SEPARATION PAYMENTS,Include alimony received as taxable income for instruments executed before 2019 unless modified to adopt new rules.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0715,FILING STATUS EDGE CASES,Treat a taxpayer as unmarried for Head of Household purposes if the spouse did not live in the home for the last 6 months and other requirements are met (abandoned spouse rule).,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0716,AMT (INDIVIDUAL),Carry forward AMT credit when applicable.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0717,PREMIUM TAX CREDIT (PTC),Apply repayment caps where income is below statutory thresholds.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0718,GAMBLING & OTHER MISC INCOME,Allow gambling losses only to the extent of gambling winnings and only as itemized deductions.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0719,"AUDIT, NOTICES & RECORD RETENTION",Store computation inputs and outputs for the statute of limitations period.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0720,HOUSEHOLD EMPLOYMENT TAXES,Trigger household employment tax workflow when the taxpayer paid household wages exceeding the annual threshold.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0721,HEALTH COVERAGE & 1095 SERIES,Store health coverage documents for audit defense.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0722,HEALTH COVERAGE & 1095 SERIES,Collect Form 1095-A/B/C information for health coverage validation.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0723,"AUDIT, NOTICES & RECORD RETENTION",Store computation inputs and outputs for the statute of limitations period.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0724,ALIMONY & SEPARATION PAYMENTS,Prevent double treatment of alimony as both income and adjustment.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0725,PREMIUM TAX CREDIT (PTC),Reconcile advance PTC with allowable PTC using Form 8962.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0726,ALIMONY & SEPARATION PAYMENTS,Disallow deduction for alimony paid under post-2018 instruments.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0727,ALIMONY & SEPARATION PAYMENTS,Exclude alimony received from income if the divorce or separation instrument was executed after 2018.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0728,FILING STATUS EDGE CASES,"If a spouse died during the tax year, allow Married Filing Jointly for that year provided the taxpayer did not remarry before year-end.","Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0729,AMT (INDIVIDUAL),Trigger AMT computation when preference items or adjustments are present.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0730,K-1 / TRUST / ESTATE INCOME,"Import Schedule K-1 amounts by category (interest, dividends, capital gains, etc.).","Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0731,K-1 / TRUST / ESTATE INCOME,Require fiduciary name and EIN for each K-1.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0732,FOREIGN ASSETS & DISCLOSURES,Do not include FBAR or FATCA penalties in income tax computation but surface compliance alerts.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0733,GAMBLING & OTHER MISC INCOME,Disallow netting gambling losses against winnings directly on income lines.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0734,AMT (INDIVIDUAL),Compute AMTI separately from regular taxable income.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0735,"IDENTITY, IP PIN & FRAUD CONTROLS",Restrict bank account changes late in filing workflow to prevent fraud.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0736,ALIMONY & SEPARATION PAYMENTS,Disallow deduction for alimony paid under post-2018 instruments.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0737,K-1 / TRUST / ESTATE INCOME,Do not allow netting across K-1 boxes unless permitted.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0738,NET INVESTMENT INCOME TAX (NIIT),Apply NIIT rate uniformly once triggered.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0739,GAMBLING & OTHER MISC INCOME,Disallow netting gambling losses against winnings directly on income lines.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0740,AMT (INDIVIDUAL),Compute AMTI separately from regular taxable income.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0741,FILING STATUS EDGE CASES,Prevent changing filing status after the due date except where IRS rules explicitly permit amendments.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0742,VIRTUAL CURRENCY & DIGITAL ASSETS,Prevent treating personal-use crypto losses as deductible where disallowed.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0743,DEPENDENTS: QC / QR / TIEBREAKER,Apply the Qualifying Relative tests only if the individual is not a qualifying child of any taxpayer.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0744,ALIMONY & SEPARATION PAYMENTS,Prevent double treatment of alimony as both income and adjustment.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0745,HEALTH COVERAGE & 1095 SERIES,Store health coverage documents for audit defense.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0746,FOREIGN ASSETS & DISCLOSURES,"Require country, institution name, and maximum balance for foreign accounts when flagged.","Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0747,AMT (INDIVIDUAL),Apply AMT exemption and phaseout rules based on filing status.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0748,HOUSEHOLD EMPLOYMENT TAXES,Require Schedule H when household employment taxes are due.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0749,K-1 / TRUST / ESTATE INCOME,Respect passive activity loss limitations on K-1 income.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0750,NET INVESTMENT INCOME TAX (NIIT),Trigger NIIT when taxpayer has net investment income and MAGI above threshold.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0751,ALIMONY & SEPARATION PAYMENTS,Require execution date of divorce or separation instrument.,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
BR3-0752,FILING STATUS EDGE CASES,Treat a taxpayer as unmarried for Head of Household purposes if the spouse did not live in the home for the last 6 months and other requirements are met (abandoned spouse rule).,"Form 1040 Instructions (2025), Publication 17 (2025), and topic-specific IRS guidance",us_individual_tax_business_rules_addendum_1000_2025_leftovers.csv
